book_in_date,date_of_birth,gender,country_of_citizenship,detention_facility,apprehension_method,most_serious_conviction,year,month,day,state
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Located,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Other efforts,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,EL SALVADOR,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,UKRAINE,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Female,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Female,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,1,OR
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,1,OR
2012-11-01,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,1,OR
2012-11-01,"(b)(6),(b)(7)c)",Male,ETHIOPIA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,PHILIPPINES,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,CANADA,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,1,OR
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Other efforts,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,1,WA
2012-11-01,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,11,1,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Other Task Force,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,VIETNAM,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,UKRAINE,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,TANZANIA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,KENYA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,GAMBIA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,GAMBIA,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,UMATILLA CO JAIL,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Other Task Force,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Other Task Force,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Other Task Force,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,UMATILLA CO JAIL,CAP State Incarceration,NA,2012,11,2,OR
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,UNITED KINGDOM,ANCHORAGE JAIL,Non-Custodial Arrest,NA,2012,11,2,AK
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,VIETNAM,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-02,"(b)(6),(b)(7)c)",Male,PERU,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,2,WA
2012-11-03,"(b)(6),(b)(7)c)",Male,UNITED KINGDOM,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,3,WA
2012-11-03,"(b)(6),(b)(7)c)",Male,LEBANON,NORTHWEST DET. CENTER,Inspections,NA,2012,11,3,WA
2012-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,4,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,SOMALIA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,SOMALIA,YAKIMA SUB-OFFICE,CAP State Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,BOSNIA-HERZEGOVINA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Female,CHILE,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHERN OREGON CORR.FAC.,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,NA,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,NA,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,VIETNAM,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Female,UKRAINE,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,KUWAIT,PORTLAND DISTRICT OFFICE,Located,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,CUBA,PORTLAND DISTRICT OFFICE,NA,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,"MICRONESIA, FEDERATED STATES OF",PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,11,5,WA
2012-11-05,"(b)(6),(b)(7)c)",Male,UKRAINE,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,5,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,INDIA,PORTLAND DISTRICT OFFICE,NA,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,JOSEPHINE CO. JAIL,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Female,PHILIPPINES,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,GAMBIA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,JACKSON CO JAIL,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,MEDFORD SUB-OFFICE,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,MEDFORD SUB-OFFICE,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,UKRAINE,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,6,OR
2012-11-06,"(b)(6),(b)(7)c)",Male,SOMALIA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,6,WA
2012-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,NA,2012,11,6,WA
2012-11-07,"(b)(6),(b)(7)c)",Female,EL SALVADOR,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,JACKSON CO JAIL,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHERN OREGON CORR.FAC.,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHERN OREGON CORR.FAC.,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,SENEGAL,PORTLAND DISTRICT OFFICE,NA,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,KAZAKHSTAN,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,MEDFORD SUB-OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,RUSSIA,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,PALAU,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,7,WA
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-07,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,7,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,JACKSON CO JAIL,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,JAPAN,NORTHWEST DET. CENTER,Inspections,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,CAMBODIA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Female,SPAIN,NORTHWEST DET. CENTER,Inspections,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,CANADA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Other Agency (turned over to INS),NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,EL SALVADOR,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Other Agency (turned over to INS),NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,8,WA
2012-11-08,"(b)(6),(b)(7)c)",Male,IRAN,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,11,8,OR
2012-11-08,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Patrol Border,NA,2012,11,8,WA
